relation_id,respondent_id,transcript_file,segment_id,segment_text,source_construct,relation_type,target_construct,intensity,certainty,memo
18,22,22.txt,0,"bardziej konkurencyjni na rynku",operational_efficiency,amplifies,business_acceptance,0.86,0.88,"Efektywność operacyjna zwiększa konkurencyjność przedsiębiorstw"
19,22,22.txt,0,"większym przepływem, szybszym przepływem",traffic_efficiency,amplifies,cargo_transport,0.9,0.92,"Lepsza płynność ruchu zwiększa przepustowość transportu"
20,22,22.txt,0,"wolnego czasu raczej nie będzie więcej",autonomous_operation,conflicts_with,free_time,0.74,0.76,"Respondent nie przewiduje wzrostu czasu wolnego"
21,22,22.txt,0,"największą przeszkodą jest z jednej strony prawodawstwo",regulatory_procedures,conflicts_with,autonomous_operation,0.94,0.96,"Brak odpowiednich regulacji ogranicza wdrażanie CAV"
22,22,22.txt,0,"braki w tej infrastrukturze",infrastructure_readiness,conflicts_with,autonomous_operation,0.95,0.97,"Niedostosowana infrastruktura utrudnia rozwój CAV"
23,22,22.txt,0,"technologia nie jest żadną przeszkodą",technological_maturity,stabilizes,business_acceptance,0.71,0.73,"Respondent uważa technologię za rozwijającą się w naturalny sposób"
24,22,22.txt,0,"wszyscy na to czekają",social_acceptance,amplifies,business_acceptance,0.79,0.81,"Respondent przewiduje rosnącą akceptację rynku"
25,22,22.txt,0,"może to po prostu nie wytrzymać",energy_source,conflicts_with,autonomous_operation,0.9,0.92,"Infrastruktura energetyczna może być niewydolna dla CAV"
26,22,22.txt,0,"rozwój tej infrastruktury",supporting_infrastructure,depends_on,energy_source,0.87,0.89,"Rozwój infrastruktury energetycznej jest konieczny dla CAV"
27,22,22.txt,0,"to powinno zostać zapewnione",regulatory_procedures,stabilizes,technological_trust,0.86,0.88,"Odpowiedzialność prawna zwiększa bezpieczeństwo wdrożeń"
28,22,22.txt,0,"prawodawstwo ... może być to jak najbardziej podstawa",regulatory_procedures,conflicts_with,business_acceptance,0.9,0.92,"Nieodpowiednie przepisy mogą utrudniać wdrażanie CAV"
29,22,22.txt,0,"koszty infrastruktury",investment_requirements,conflicts_with,business_acceptance,0.92,0.94,"Wysokie koszty infrastrukturalne ograniczają wdrażanie CAV"
30,22,22.txt,0,"przystosowania jej do poruszania się",infrastructure_optimization,enables,autonomous_operation,0.91,0.93,"Dostosowanie infrastruktury jest warunkiem wdrożenia CAV"
31,22,22.txt,0,"koszty przebudowy są dużo wyższe",investment_requirements,amplifies,infrastructure_optimization,0.88,0.9,"Modernizacja istniejącej infrastruktury generuje wysokie koszty"
32,22,22.txt,0,"eliminując czynnik ludzki",autonomous_operation,reduces,deployment_risk,0.84,0.86,"Automatyzacja może zmniejszyć ryzyko błędów ludzkich"
33,22,22.txt,0,"szkolenia są prowadzone w formie e-learningowej",training_requirements,stabilizes,business_acceptance,0.76,0.78,"Nowoczesne szkolenia ułatwiają wdrażanie nowych technologii"
34,22,22.txt,0,"będzie to wyzwanie",regulatory_procedures,conflicts_with,technological_maturity,0.83,0.85,"Tworzenie standardów etycznych może wydłużyć wdrażanie"
35,22,22.txt,0,"infrastruktura moim zdaniem nie istnieje",infrastructure_readiness,conflicts_with,urban_test_zones,0.9,0.92,"Lokalna infrastruktura nie jest gotowa na testy CAV"
36,22,22.txt,0,"zagospodarowanie ... grup testowych będzie problematyczne",highway_test_zones,conflicts_with,traffic_efficiency,0.84,0.86,"Wydzielanie stref testowych może ograniczać przepustowość dróg"
37,22,22.txt,0,"testowanie tych pojazdów w miastach będzie wielkim wyzwaniem",urban_density,conflicts_with,urban_test_zones,0.91,0.93,"Gęsta zabudowa i ruch miejski utrudniają testowanie CAV"
38,22,22.txt,0,"zagęszczenie znaków drogowych",signal_visibility,conflicts_with,autonomous_operation,0.88,0.9,"Niejednolite oznakowanie utrudnia działanie CAV"
39,22,22.txt,0,"jesteśmy naprawdę na przodzie Europy",technology_standardization,stabilizes,autonomous_operation,0.8,0.82,"Respondent pozytywnie ocenia rozwój infrastruktury 5G w Polsce"
40,22,22.txt,0,"cyfryzację naszego kraju",supporting_infrastructure,stabilizes,technological_maturity,0.81,0.83,"Rozwój cyfryzacji wspiera wdrażanie CAV"
41,22,22.txt,0,"zwiększamy jej wydajność",autonomous_operation,amplifies,operational_efficiency,0.92,0.94,"Automatyzacja zwiększa wydajność sektora TSL"
42,22,22.txt,0,"minimalizujemy koszty",operational_efficiency,reduces,implementation_cost,0.9,0.92,"Automatyzacja może ograniczać koszty operacyjne"
43,22,22.txt,0,"transport wewnątrzzakładowy",urban_test_zones,enables,technological_maturity,0.84,0.86,"Zamknięte obszary są dobrym środowiskiem do wdrożeń CAV"
44,22,22.txt,0,"stopniowo wprowadzać je dalej do użytku",technological_maturity,stabilizes,business_acceptance,0.82,0.84,"Stopniowe wdrażanie może zwiększać akceptację rynku"
45,22,22.txt,0,"wsparcia finansowego",research_support,amplifies,business_acceptance,0.85,0.87,"Wsparcie publiczne może przyspieszyć wdrażanie CAV"
46,22,22.txt,0,"im szybciej to prawodawstwo zostanie stworzone",regulatory_procedures,enables,business_acceptance,0.91,0.93,"Szybkie opracowanie regulacji może przyspieszyć wdrażanie CAV"
