relation_id,respondent_id,transcript_file,segment_id,segment_text,source_construct,relation_type,target_construct,intensity,certainty,memo
12,20,20.txt,0,"wypadkowość tego typu aut jest dużo mniejsza",autonomous_operation,reduces,accident_reduction,0.92,0.94,"Respondent oczekuje niższej liczby wypadków z udziałem CAV"
13,20,20.txt,0,"zmniejszona wypadkowość",accident_reduction,amplifies,health_protection,0.9,0.92,"Mniejsza liczba wypadków poprawia bezpieczeństwo"
14,20,20.txt,0,"więcej czasu spędzała na swojej pracy",continuous_transport,amplifies,parking_efficiency,0.81,0.83,"Ciągły ruch pojazdów ogranicza wykorzystanie parkingów"
15,20,20.txt,0,"łatwiej drogi wybierać",traffic_efficiency,amplifies,mobility_improvement,0.84,0.86,"Systemy autonomiczne mogą optymalizować wybór tras"
16,20,20.txt,0,"kierowców może będą mieli trochę więcej wolnego czasu",autonomous_operation,amplifies,free_time,0.82,0.84,"Automatyzacja może zwiększać czas wolny kierowców"
17,20,20.txt,0,"przeszkoda etyczna",regulatory_procedures,conflicts_with,business_acceptance,0.91,0.93,"Kwestie etyczne mogą utrudniać wdrażanie CAV"
18,20,20.txt,0,"normy prawne w tym zakresie trzeba będzie wypracować",regulatory_procedures,enables,autonomous_operation,0.93,0.95,"Rozwój regulacji prawnych jest warunkiem wdrożenia CAV"
19,20,20.txt,0,"społecznie będzie trzeba popracować",social_acceptance,depends_on,technological_trust,0.87,0.89,"Akceptacja społeczna wymaga edukacji i budowy zaufania"
20,20,20.txt,0,"zmiana infrastruktury",infrastructure_optimization,enables,autonomous_operation,0.92,0.94,"Wdrożenie CAV wymaga dostosowania infrastruktury"
21,20,20.txt,0,"łączności ... też może być przeszkoda",technology_standardization,conflicts_with,autonomous_operation,0.88,0.9,"Problemy z łącznością mogą utrudniać działanie CAV"
22,20,20.txt,0,"bez takiego zaufania będzie opór",technological_trust,conflicts_with,social_acceptance,0.9,0.92,"Brak zaufania społecznego ogranicza wdrażanie technologii"
23,20,20.txt,0,"wydłużyć etap wdrażania",technological_maturity,conflicts_with,business_acceptance,0.85,0.87,"Niedojrzałość technologii wydłuża proces wdrażania CAV"
24,20,20.txt,0,"zaadaptowanie infrastruktury ... nie jest tanie",investment_requirements,conflicts_with,business_acceptance,0.93,0.95,"Koszty infrastrukturalne ograniczają wdrażanie CAV"
25,20,20.txt,0,"problemy z energią elektryczną",energy_source,conflicts_with,autonomous_operation,0.9,0.92,"Niewydolność systemu energetycznego może utrudniać rozwój CAV"
26,20,20.txt,0,"atak terrorystyczny na jakąś ciężarówkę",data_management,conflicts_with,technological_trust,0.92,0.94,"Ryzyko cyberataków ogranicza zaufanie do CAV"
27,20,20.txt,0,"środki wspierające badania i rozwój",research_support,enables,technological_maturity,0.85,0.87,"Wsparcie badań przyspiesza rozwój technologii autonomicznych"
28,20,20.txt,0,"jednolicie między państwami",cross_border_interoperability,enables,autonomous_operation,0.91,0.93,"Wspólne regulacje międzynarodowe wspierają transport autonomiczny"
29,20,20.txt,0,"braku infrastruktury",infrastructure_readiness,conflicts_with,cross_border_interoperability,0.88,0.9,"Niedostosowana infrastruktura ogranicza interoperacyjność transportu"
30,20,20.txt,0,"urządzenia do ładowania",supporting_infrastructure,depends_on,energy_source,0.89,0.91,"CAV wymagają rozwoju infrastruktury ładowania"
31,20,20.txt,0,"dostosowanie samej sieci energetycznej",energy_source,depends_on,infrastructure_optimization,0.88,0.9,"Rozwój CAV wymaga modernizacji infrastruktury energetycznej"
32,20,20.txt,0,"pozyskania dodatkowych środków",investment_requirements,depends_on,autonomous_operation,0.86,0.88,"Wdrożenie CAV wymaga dodatkowych inwestycji"
33,20,20.txt,0,"dodatkowych pasów ruchu",highway_test_zones,enables,autonomous_operation,0.9,0.92,"Wydzielone pasy wspierają rozwój CAV"
34,20,20.txt,0,"systemu ubezpieczeniowego",deployment_risk,depends_on,regulatory_procedures,0.85,0.87,"Rozwój CAV wymaga nowych modeli ubezpieczeń"
35,20,20.txt,0,"ochrona cybernetyczna ... będzie trzeba się mocno skupić",data_management,stabilizes,technological_trust,0.9,0.92,"Cyberbezpieczeństwo jest kluczowe dla akceptacji CAV"
36,20,20.txt,0,"etycznych standardów wdrażania",regulatory_procedures,stabilizes,social_acceptance,0.87,0.89,"Standardy etyczne wspierają społeczną akceptację CAV"
37,20,20.txt,0,"oddzielne pasy dla tego typu samochodów",highway_test_zones,stabilizes,traffic_efficiency,0.84,0.86,"Dedykowane pasy mogą poprawić płynność ruchu CAV"
38,20,20.txt,0,"stacje paliw do obsługi tego typu",supporting_infrastructure,enables,autonomous_operation,0.88,0.9,"Rozwój infrastruktury obsługowej wspiera wdrażanie CAV"
39,20,20.txt,0,"wydzielonych obszarów testowych",highway_test_zones,enables,technological_maturity,0.86,0.88,"Strefy testowe wspierają walidację technologii autonomicznych"
40,20,20.txt,0,"auta nie miałyby nawet dostępu do miast",urban_density,conflicts_with,urban_test_zones,0.83,0.85,"Wysoka gęstość ruchu miejskiego utrudnia wdrażanie CAV"
41,20,20.txt,0,"czytelności ... znaków i sygnałów drogowych",signal_visibility,stabilizes,autonomous_operation,0.89,0.91,"Czytelne oznakowanie wspiera funkcjonowanie CAV"
42,20,20.txt,0,"technologie raczej wymagana",technology_standardization,enables,autonomous_operation,0.9,0.92,"Standaryzacja telekomunikacyjna wspiera rozwój CAV"
43,20,20.txt,0,"duża szansa dla tej branży",autonomous_operation,amplifies,business_acceptance,0.84,0.86,"Respondent postrzega CAV jako szansę dla sektora TSL"
44,20,20.txt,0,"zbudowanie norm prawnych",regulatory_procedures,enables,business_acceptance,0.9,0.92,"Jasne regulacje mogą przyspieszyć wdrażanie CAV"
45,20,20.txt,0,"dostosowanie infrastruktury",infrastructure_optimization,enables,business_acceptance,0.91,0.93,"Modernizacja infrastruktury wspiera adaptację CAV"
46,20,20.txt,0,"preferencyjne kredyty na wymianę floty",research_support,amplifies,business_acceptance,0.82,0.84,"Wsparcie finansowe może zwiększyć zainteresowanie wdrażaniem CAV"
