relation_id,respondent_id,transcript_file,segment_id,segment_text,source_construct,relation_type,target_construct,intensity,certainty,memo
19,21,21.txt,0,"przepisy żadnego kraju europejskiego nie są dostosowane",regulatory_procedures,conflicts_with,autonomous_operation,0.93,0.95,"Brak regulacji prawnych utrudnia wdrażanie CAV w Europie"
20,21,21.txt,0,"koszt wdrożenia nie byłby tutaj jakiś horrendalny",implementation_cost,stabilizes,business_acceptance,0.72,0.74,"Respondent uważa koszty wdrożenia za potencjalnie akceptowalne"
21,21,21.txt,0,"jeśli będziemy dysponować elektrowniami atomowymi",energy_source,depends_on,infrastructure_optimization,0.84,0.86,"Rozwój energetyki wspiera wdrażanie pojazdów autonomicznych"
22,21,21.txt,0,"to się dzisiaj dzieje",data_management,stabilizes,technological_trust,0.8,0.82,"Monitoring danych jest już standardem w transporcie"
23,21,21.txt,0,"operatorzy mają dostęp do wszystkich danych",data_management,depends_on,regulatory_procedures,0.83,0.85,"Zarządzanie danymi wymaga regulacji i nadzoru"
24,21,21.txt,0,"brak infrastruktury, która pozwoli",infrastructure_readiness,conflicts_with,autonomous_operation,0.95,0.97,"Niedostosowana infrastruktura ogranicza rozwój CAV"
25,21,21.txt,0,"szkolenie kierowcy nam odpada",training_requirements,reduces,implementation_cost,0.78,0.8,"Pełna autonomia ogranicza potrzebę szkoleń kierowców"
26,21,21.txt,0,"szkolenie personelu obsługującego",training_requirements,depends_on,autonomous_operation,0.82,0.84,"CAV wymagają nowych kompetencji technicznych personelu"
27,21,21.txt,0,"nie trzeba kompletnie żadnego marketingu",business_acceptance,stabilizes,cargo_transport,0.75,0.77,"Wysoki popyt transportowy ogranicza znaczenie marketingu"
28,21,21.txt,0,"muszą to być inne drogi",infrastructure_optimization,enables,autonomous_operation,0.93,0.95,"CAV wymagają dedykowanej infrastruktury drogowej"
29,21,21.txt,0,"wydzielone pasy dla zachowania bezpieczeństwa",highway_test_zones,stabilizes,health_protection,0.9,0.92,"Dedykowane pasy zwiększają bezpieczeństwo wdrożeń CAV"
30,21,21.txt,0,"pojazdy autonomiczne nie powinny być wykorzystywane w miastach",urban_density,conflicts_with,urban_test_zones,0.91,0.93,"Wysoka złożoność ruchu miejskiego utrudnia wdrażanie CAV"
31,21,21.txt,0,"pojazd autonomiczny musi być zdecydowanie oznaczony",signal_visibility,stabilizes,social_acceptance,0.86,0.88,"Wyraźne oznaczenie CAV może zwiększać bezpieczeństwo i akceptację"
32,21,21.txt,0,"muszą się mieć ze sobą komunikować",technology_standardization,enables,autonomous_operation,0.92,0.94,"Łączność V2X jest warunkiem działania CAV"
33,21,21.txt,0,"zdecydowanie przyspieszone",autonomous_operation,amplifies,cargo_transport,0.88,0.9,"CAV mogą znacząco przyspieszyć transport towarowy"
34,21,21.txt,0,"nie ma infrastruktury na tę chwilę",infrastructure_readiness,conflicts_with,technological_maturity,0.94,0.96,"Brak infrastruktury ogranicza rozwój technologii autonomicznych"
35,21,21.txt,0,"zacząć od infrastruktury",infrastructure_optimization,enables,business_acceptance,0.9,0.92,"Modernizacja infrastruktury jest kluczowa dla wdrożenia CAV"
