relation_id,respondent_id,transcript_file,segment_id,segment_text,source_construct,relation_type,target_construct,intensity,certainty,memo
26,19,19.txt,0,"wydzielonych obszarów testowych",highway_test_zones,enables,technological_maturity,0.9,0.92,"Strefy testowe wspierają rozwój i walidację technologii"
27,19,19.txt,0,"pozostali uczestnicy ruchu będą mogli zobaczyć",urban_test_zones,amplifies,social_acceptance,0.8,0.82,"Testy miejskie mogą zwiększać oswojenie społeczne z CAV"
28,19,19.txt,0,"czytelności ... znaków i sygnałów drogowych",signal_visibility,stabilizes,autonomous_operation,0.91,0.93,"Czytelne oznakowanie wspiera funkcjonowanie CAV"
29,19,19.txt,0,"technologii 5G",technology_standardization,enables,autonomous_operation,0.88,0.9,"Łączność 5G wspiera komunikację pojazdów autonomicznych"
30,19,19.txt,0,"specjalnymi zabezpieczeniami",data_management,stabilizes,technological_trust,0.84,0.86,"Zabezpieczenia systemów zwiększają zaufanie do CAV"
31,19,19.txt,0,"optymalizacja infrastruktury lokalnej",infrastructure_optimization,stabilizes,traffic_efficiency,0.83,0.85,"Modernizacja infrastruktury poprawia płynność ruchu"
32,19,19.txt,0,"infrastruktury wspomagającej usługi",supporting_infrastructure,enables,autonomous_operation,0.89,0.91,"Inteligentna infrastruktura wspiera działanie CAV"
33,19,19.txt,0,"na pewno pozytywny",autonomous_operation,amplifies,operational_efficiency,0.86,0.88,"Respondent przewiduje pozytywny wpływ CAV na sektor TSL"
34,19,19.txt,0,"ludzie się do tego przekonają",social_acceptance,amplifies,business_acceptance,0.82,0.84,"Rosnąca akceptacja społeczna może wspierać wdrażanie CAV"
35,19,19.txt,0,"optymalizacja i jeszcze raz optymalizacja",operational_efficiency,amplifies,business_acceptance,0.88,0.9,"Efektywność kosztowa jest kluczowym motywatorem wdrożeń"
